net_manager,purchase_area,street,zipcode_from,zipcode_to,city,num_connections,delivery_perc,perc_of_active_connections,%Defintieve aansl (NRM),type_conn_perc,type_of_connection,annual_consume,annual_consume_lowtarif_perc,smartmeter_perc
westland-infra,871687800090000015,FAZANTLAAN,2675XS,2675XS,HONSELERSDIJK,24,95.83,100.0,100,96,3x25,3127,91.67,4.17
westland-infra,871687800090000015,FAZANTLAAN,2675XT,2675XV,HONSELERSDIJK,21,100.0,100.0,100,86,3x25,4272,85.71,0.0
westland-infra,871687800090000015,NACHTEGAALSTRAAT,2675XW,2675XW,HONSELERSDIJK,16,100.0,100.0,100,100,3x25,4548,75.0,0.0
westland-infra,871687800090000015,NACHTEGAALSTRAAT,2675XX,2676AA,HONSELERSDIJK,32,100.0,100.0,100,75,3x25,8088,71.88,0.0
westland-infra,871687800090000015,MAASDIJK,2676AB,2676AB,MAASDIJK,13,92.31,100.0,100,46,1x35,2940,53.85,0.0
westland-infra,871687800090000015,MAASDIJK,2676AC,2676AC,MAASDIJK,13,100.0,100.0,100,92,3x25,4801,69.23,0.0
westland-infra,871687800090000015,MAASDIJK,2676AD,2676AD,MAASDIJK,20,95.0,100.0,100,75,3x25,5714,75.0,15.0
westland-infra,871687800090000015,MAASDIJK,2676AE,2676AE,MAASDIJK,27,85.19,100.0,100,37,3x25,17471,85.19,11.11
westland-infra,871687800090000015,MAASDIJK,2676AG,2676AG,MAASDIJK,20,95.0,100.0,100,65,3x25,5350,90.0,5.0
westland-infra,871687800090000015,MAASDIJK,2676AH,2676AH,MAASDIJK,24,91.67,100.0,100,88,3x25,5840,70.83,4.17
westland-infra,871687800090000015,KLEINE HEI,2676AJ,2676AL,MAASDIJK,35,91.43,100.0,100,74,3x25,5835,60.0,0.0
westland-infra,871687800090000015,WILLEM III STRAAT,2676AM,2676AM,MAASDIJK,17,94.12,100.0,100,82,3x25,4891,94.12,5.88
westland-infra,871687800090000015,WILLEM III STRAAT,2676AN,2676AN,MAASDIJK,11,100.0,100.0,100,100,3x25,5954,100.0,0.0
westland-infra,871687800090000015,WALDECK PYRMONTSTRAAT,2676AP,2676AP,MAASDIJK,16,100.0,100.0,100,94,3x25,4968,81.25,0.0
westland-infra,871687800090000015,WALDECK PYRMONTSTRAAT,2676AR,2676AR,MAASDIJK,13,100.0,100.0,100,77,3x25,3495,69.23,7.69
westland-infra,871687800090000015,PRINSES BEATRIXSTRAAT,2676AS,2676AT,MAASDIJK,21,100.0,100.0,100,86,3x25,2104,28.57,4.76
westland-infra,871687800090000015,PRINSES MARGRIETSTRAAT,2676AV,2676AV,MAASDIJK,14,100.0,100.0,100,64,3x25,2890,71.43,7.14
westland-infra,871687800090000015,PRINSES MARIJKESTRAAT,2676AW,2676AX,MAASDIJK,20,95.0,100.0,100,70,3x25,10994,65.0,5.0
westland-infra,871687800090000015,ABEL TASMANSTRAAT,2676AZ,2676AZ,MAASDIJK,13,100.0,100.0,100,85,3x25,2703,30.77,23.08
westland-infra,871687800090000015,CORNELIS HOUTMANPLEIN,2676BA,2676BA,MAASDIJK,13,100.0,100.0,100,77,3x25,9828,92.31,0.0
westland-infra,871687800090000015,PRINSES MARIANNEPLEIN,2676BB,2676BC,MAASDIJK,23,91.3,100.0,100,57,3x25,3826,91.3,0.0
westland-infra,871687800090000015,TUINDERSWEG,2676BD,2676BD,MAASDIJK,36,94.44,100.0,100,78,3x25,10466,88.89,0.0
westland-infra,871687800090000015,TUINDERSWEG,2676BE,2676BG,MAASDIJK,30,100.0,100.0,100,67,3x25,5801,73.33,3.33
westland-infra,871687800090000015,TUINDERSWEG,2676BH,2676BH,MAASDIJK,19,89.47,100.0,100,89,3x25,5537,100.0,5.26
westland-infra,871687800090000015,TUINDERSWEG,2676BJ,2676BJ,MAASDIJK,27,88.89,100.0,100,59,3x25,8683,100.0,22.22
westland-infra,871687800090000015,PETTENDIJK,2676BK,2676BK,MAASDIJK,11,100.0,100.0,100,45,3x25,9122,81.82,27.27
westland-infra,871687800090000015,LANGE KRUISWEG,2676BL,2676BL,MAASDIJK,18,100.0,100.0,100,67,3x25,16001,100.0,0.0
westland-infra,871687800090000015,LANGE KRUISWEG,2676BM,2676BM,MAASDIJK,26,92.31,100.0,100,46,3x25,16174,96.15,3.85
westland-infra,871687800090000015,LANGE KRUISWEG,2676BN,2676BN,MAASDIJK,31,96.77,100.0,100,84,3x25,8185,100.0,22.58
westland-infra,871687800090000015,ORANJEVELD,2676BP,2676BP,MAASDIJK,35,91.43,100.0,100,69,3x25,13083,91.43,5.71
westland-infra,871687800090000015,GEERBOS,2676BR,2676BR,MAASDIJK,14,100.0,100.0,100,71,3x25,11265,85.71,0.0
westland-infra,871687800090000015,KORTE KRUISWEG,2676BS,2676BS,MAASDIJK,48,93.75,100.0,100,81,3x25,9113,95.83,22.92
westland-infra,871687800090000015,NOLLAANTJE,2676BT,2676BT,MAASDIJK,15,73.33,100.0,100,73,3x25,5753,80.0,20.0
westland-infra,871687800090000015,NOLLAANTJE,2676BV,2676BV,MAASDIJK,15,93.33,100.0,100,40,3x25,12607,100.0,6.67
westland-infra,871687800090000015,NOLLAANTJE,2676BW,2676BW,MAASDIJK,21,95.24,100.0,100,57,3x25,5900,80.95,0.0
westland-infra,871687800090000015,KAAPSEBOS,2676BX,2676BZ,MAASDIJK,20,85.0,100.0,100,55,3x25,12745,100.0,0.0
westland-infra,871687800090000015,DE HOOGT,2676CA,2676CA,MAASDIJK,16,100.0,100.0,100,63,3x25,8924,93.75,0.0
westland-infra,871687800090000015,PRINS CONSTANTIJNSTRAAT,2676CB,2676CD,MAASDIJK,33,90.91,100.0,100,94,3x25,3996,90.91,0.0
westland-infra,871687800090000015,PRINS CLAUSSTRAAT,2676CE,2676CE,MAASDIJK,13,100.0,100.0,100,85,3x25,4128,76.92,0.0
westland-infra,871687800090000015,PRINS CLAUSSTRAAT,2676CG,2676CK,MAASDIJK,50,86.0,100.0,100,90,3x25,4425,98.0,26.0
westland-infra,871687800090000015,ORANJEPOLDERWEG,2676CL,2676CL,MAASDIJK,13,100.0,100.0,100,54,3x25,10108,100.0,0.0
westland-infra,871687800090000015,ORANJEPOLDERWEG,2676CM,2676CN,MAASDIJK,20,95.0,100.0,100,85,3x25,10833,100.0,0.0
westland-infra,871687800090000015,DE VIERDE HOEVE,2676CP,2676CP,MAASDIJK,18,88.89,100.0,100,72,3x25,5786,94.44,0.0
westland-infra,871687800090000015,DE DERDE HOEVE,2676CR,2676CS,MAASDIJK,36,97.22,100.0,100,97,3x25,5944,97.22,0.0
westland-infra,871687800090000015,DE CORDESSTRAAT,2676CT,2676CT,MAASDIJK,14,92.86,100.0,100,86,3x25,4444,100.0,0.0
westland-infra,871687800090000015,KEYSERSTRAAT,2676CV,2676CV,MAASDIJK,17,100.0,100.0,100,94,3x25,3604,100.0,0.0
westland-infra,871687800090000015,MAASAMBACHT,2676CW,2676CX,MAASDIJK,42,92.86,100.0,100,86,3x25,10497,95.24,2.38
westland-infra,871687800090000015,VAN DEN RIJNSTRAAT,2676CZ,2676CZ,MAASDIJK,25,96.0,100.0,100,100,3x25,4517,100.0,16.0
westland-infra,871687800090000015,ORANJEVELD,2676DA,2676DK,MAASDIJK,52,100.0,100.0,100,98,1x35,4344,100.0,1.92
westland-infra,871687800090000015,PRINSES MAXIMASTRAAT,2676DZ,2676DZ,MAASDIJK,11,100.0,100.0,100,91,1x35,5403,100.0,0.0
westland-infra,871687800090000015,NOLWEG,2676LB,2676LB,MAASDIJK,11,90.91,100.0,100,73,3x25,6802,81.82,0.0
westland-infra,871687800090000015,MAASDIJK,2676LC,2676LC,MAASDIJK,21,95.24,95.24,100,81,3x25,8441,90.48,0.0
westland-infra,871687800090000015,SCHENKELDIJK,2676LD,2676LE,MAASDIJK,32,90.63,100.0,100,34,3x25,26126,100.0,3.13
westland-infra,871687800090000015,COLDENHOVELAAN,2676LG,2676LJ,MAASDIJK,23,100.0,95.65,100,43,3x35,20997,91.3,0.0
westland-infra,871687800090000015,WESTGAAG,2676LK,2676LL,MAASDIJK,17,100.0,100.0,100,29,3x25,37615,100.0,5.88
westland-infra,871687800090000015,TRANSPORTWEG,2676LM,2676LM,MAASDIJK,21,100.0,100.0,100,43,3x25,31936,80.95,0.0
westland-infra,871687800090000015,HONDERDLAND,2676LS,2676LT,MAASDIJK,86,100.0,100.0,100,70,3x25,11743,93.02,0.0
westland-infra,871687800090000015,HONDERDLAND,2676LV,2676LV,MAASDIJK,41,100.0,100.0,100,56,3x25,9898,90.24,4.88
westland-infra,871687800090000015,ORANJESLUISWEG,2676NA,2676NB,MAASDIJK,35,97.14,97.14,100,71,3x25,13177,88.57,2.86
westland-infra,871687800090000015,OUDEDIJK,2676NC,2676NC,MAASDIJK,24,100.0,100.0,100,63,3x25,10294,83.33,4.17
westland-infra,871687800090000015,SPEKTAKELPLEIN,2676TA,2676TA,MAASDIJK,19,100.0,100.0,100,95,3x25,1715,94.74,0.0
westland-infra,871687800090000015,ORANJEWERF,2676TB,2676TB,MAASDIJK,29,100.0,100.0,100,62,1x35,4085,100.0,0.0
westland-infra,871687800090000015,ORANJEWERF,2676TC,2676TC,MAASDIJK,14,92.86,100.0,100,79,1x35,4462,100.0,71.43
westland-infra,871687800090000015,ORANJEWERF,2676TD,2676TD,MAASDIJK,25,100.0,100.0,100,96,1x35,3261,100.0,4.0
westland-infra,871687800090000015,VOOMBERGHLAAN,2676TZ,2676VA,MAASDIJK,15,86.67,100.0,100,73,1x35,5592,100.0,0.0
westland-infra,871687800090000015,VROUWE VAN LOONSTRAAT,2676VB,2676VB,MAASDIJK,38,84.21,100.0,100,68,1x35,5877,100.0,0.0
westland-infra,871687800090000015,KORTENAERSTRAAT,2676VC,2676VC,MAASDIJK,11,81.82,100.0,100,91,3x25,3316,81.82,9.09
westland-infra,871687800090000015,KORTENAERSTRAAT,2676VD,2676VD,MAASDIJK,19,100.0,100.0,100,100,3x25,4525,78.95,0.0
westland-infra,871687800090000015,KORTENAERSTRAAT,2676VE,2676VE,MAASDIJK,19,100.0,100.0,100,95,3x25,4063,84.21,0.0
westland-infra,871687800090000015,KORTENAERSTRAAT,2676VG,2676VH,MAASDIJK,23,100.0,100.0,100,78,3x25,3621,65.22,0.0
westland-infra,871687800090000015,ZOUTMANSTRAAT,2676VJ,2676VJ,MAASDIJK,12,100.0,100.0,100,92,3x25,4281,75.0,0.0
westland-infra,871687800090000015,VAN BRAKELSTRAAT,2676VK,2676VK,MAASDIJK,13,100.0,100.0,100,100,3x25,3154,23.08,0.0
westland-infra,871687800090000015,VAN BRAKELSTRAAT,2676VL,2676VL,MAASDIJK,11,100.0,100.0,100,91,3x25,3195,36.36,0.0
westland-infra,871687800090000015,ALMONDESTRAAT,2676VM,2676VM,MAASDIJK,14,100.0,100.0,100,93,3x25,3429,78.57,0.0
westland-infra,871687800090000015,PRINSENLAAN,2676VN,2676VP,MAASDIJK,24,95.83,100.0,100,75,3x25,5982,83.33,0.0
westland-infra,871687800090000015,JAN EVERTSENSTRAAT,2676VR,2676VS,MAASDIJK,15,100.0,100.0,100,93,3x25,2976,53.33,6.67
westland-infra,871687800090000015,PIET HEINSTRAAT,2676VT,2676VT,MAASDIJK,11,100.0,100.0,100,91,3x25,3652,90.91,0.0
westland-infra,871687800090000015,CALLENBURGHSTRAAT,2676VV,2676VV,MAASDIJK,19,100.0,100.0,100,95,3x25,3686,57.89,0.0
westland-infra,871687800090000015,CALLENBURGHSTRAAT,2676VW,2676VX,MAASDIJK,21,95.24,100.0,100,86,3x25,3674,71.43,0.0
westland-infra,871687800090000015,DE RUYTERSTRAAT,2676VZ,2676VZ,MAASDIJK,14,100.0,100.0,100,100,3x25,3528,85.71,0.0
westland-infra,871687800090000015,DE RUYTERSTRAAT,2676XA,2676XC,MAASDIJK,30,96.67,100.0,100,93,3x25,1884,30.0,0.0
westland-infra,871687800090000015,DE RUYTERSTRAAT,2676XD,2676XD,MAASDIJK,18,100.0,100.0,100,100,3x25,2175,22.22,0.0
westland-infra,871687800090000015,CORNELIS HOUTMANPLEIN,2676XE,2676XG,MAASDIJK,21,100.0,100.0,100,90,3x25,4462,76.19,0.0
westland-infra,871687800090000015,TROMPSTRAAT,2676XH,2676XJ,MAASDIJK,29,96.55,100.0,100,93,3x25,3872,89.66,0.0
westland-infra,871687800090000015,KORTE KRUISWEG,2676XK,2676XK,MAASDIJK,25,100.0,100.0,100,92,3x25,4443,76.0,4.0
westland-infra,871687800090000015,KORTE KRUISWEG,2676XL,2676XL,MAASDIJK,35,94.29,100.0,100,66,3x25,2587,42.86,2.86
westland-infra,871687800090000015,KORTE KRUISWEG,2676XM,2676XM,MAASDIJK,35,100.0,100.0,100,51,1x35,4184,74.29,0.0
westland-infra,871687800090000015,ORANJEPLEIN,2676XP,2676XP,MAASDIJK,41,100.0,100.0,100,73,1x35,4010,92.68,2.44
westland-infra,871687800090000015,PRINSES WILHELMINASTRAAT,2676XT,2676XT,MAASDIJK,11,100.0,100.0,100,64,3x25,7469,54.55,0.0
westland-infra,871687800090000015,KERKHOFLAAN,2676XV,2676XX,MAASDIJK,23,100.0,100.0,100,91,1x35,3691,100.0,4.35
westland-infra,871687800090000015,WILLEM LODEWIJKSTRAAT,2676XZ,2676XZ,MAASDIJK,12,100.0,100.0,100,92,1x35,2559,100.0,0.0
westland-infra,871687800090000015,KIJCKERWEG,2678AA,2678AB,DE LIER,33,100.0,100.0,100,91,3x25,4341,96.97,0.0
westland-infra,871687800090000015,KIJCKERWEG,2678AC,2678AC,DE LIER,34,97.06,97.06,100,62,3x25,16128,94.12,0.0
westland-infra,871687800090000015,KIJCKERWEG,2678AD,2678AE,DE LIER,27,85.19,100.0,100,78,3x25,5703,81.48,3.7
westland-infra,871687800090000015,KIJCKERWEG,2678AG,2678AG,DE LIER,22,90.91,100.0,100,86,3x25,9196,81.82,0.0
westland-infra,871687800090000015,NIEUWE TUINEN,2678AH,2678AH,DE LIER,13,100.0,100.0,100,69,3x25,7892,100.0,0.0
westland-infra,871687800090000015,NIEUWE TUINEN,2678AJ,2678AJ,DE LIER,16,93.75,100.0,100,88,3x25,14072,81.25,0.0
westland-infra,871687800090000015,NIEUWE TUINEN,2678AK,2678AK,DE LIER,10,100.0,100.0,100,80,3x25,11377,90.0,10.0
westland-infra,871687800090000015,BURGEMEESTER CRAMERLAAN,2678AL,2678AL,DE LIER,13,100.0,100.0,100,54,3x25,5435,100.0,0.0
westland-infra,871687800090000015,BURGEMEESTER CRAMERLAAN,2678AM,2678AM,DE LIER,22,95.45,100.0,100,77,3x25,3166,72.73,0.0
westland-infra,871687800090000015,BURGEMEESTER CRAMERLAAN,2678AN,2678AN,DE LIER,23,95.65,100.0,100,87,3x25,7026,100.0,4.35
westland-infra,871687800090000015,JAN STEENSTRAAT,2678AP,2678AR,DE LIER,46,100.0,100.0,100,87,3x25,3458,100.0,0.0
westland-infra,871687800090000015,PIETER DE HOOGHSTRAAT,2678AS,2678AS,DE LIER,19,100.0,100.0,100,100,3x25,2714,100.0,0.0
westland-infra,871687800090000015,REMBRANDTSTRAAT,2678AT,2678AT,DE LIER,20,95.0,100.0,100,85,3x25,5899,90.0,0.0
westland-infra,871687800090000015,VAN WEELYSTRAAT,2678AV,2678AV,DE LIER,19,100.0,100.0,100,84,3x25,8356,100.0,0.0
westland-infra,871687800090000015,DOMPAD,2678AW,2678AX,DE LIER,40,100.0,100.0,100,95,3x25,5350,100.0,0.0
westland-infra,871687800090000015,OOSTERLEE,2678AZ,2678AZ,DE LIER,21,95.24,100.0,100,95,3x25,3996,100.0,9.52
westland-infra,871687800090000015,BLEIJENBURG,2678BA,2678BA,DE LIER,20,100.0,100.0,100,50,1x35,4671,100.0,0.0
westland-infra,871687800090000015,BLEIJENBURG,2678BB,2678BB,DE LIER,56,100.0,100.0,100,91,1x35,2955,100.0,0.0
westland-infra,871687800090000015,BLEIJENBURG,2678BC,2678BC,DE LIER,17,88.24,100.0,100,94,1x35,3633,100.0,0.0
westland-infra,871687800090000015,BLEIJENBURG,2678BD,2678BD,DE LIER,24,100.0,100.0,100,96,1x35,4006,100.0,0.0
westland-infra,871687800090000015,BLEIJENBURG,2678BE,2678BG,DE LIER,28,100.0,100.0,100,79,3x25,3671,100.0,3.57
westland-infra,871687800090000015,HEIMOND,2678BH,2678BH,DE LIER,23,100.0,100.0,100,100,3x25,3310,100.0,4.35
westland-infra,871687800090000015,HEIMOND,2678BJ,2678BJ,DE LIER,15,100.0,100.0,100,100,3x25,3721,86.67,0.0
westland-infra,871687800090000015,TUINSTRAAT,2678BK,2678BK,DE LIER,21,100.0,100.0,100,95,3x25,3061,95.24,0.0
westland-infra,871687800090000015,MOLENSTRAAT,2678BL,2678BL,DE LIER,19,100.0,100.0,100,74,3x25,3734,100.0,0.0
westland-infra,871687800090000015,SCHOOLSTRAAT,2678BM,2678BM,DE LIER,20,100.0,100.0,100,90,3x25,3320,90.0,0.0
westland-infra,871687800090000015,OOSTERSTRAAT,2678BN,2678BP,DE LIER,32,100.0,100.0,100,84,3x25,5179,71.88,3.13
westland-infra,871687800090000015,ZWETBURGH,2678BR,2678BR,DE LIER,10,100.0,100.0,100,100,3x25,3491,100.0,0.0
westland-infra,871687800090000015,ZWETBURGH,2678BS,2678BS,DE LIER,17,100.0,100.0,100,82,3x25,3491,94.12,0.0
westland-infra,871687800090000015,ZWETBURGH,2678BT,2678BT,DE LIER,21,100.0,100.0,100,100,3x25,3063,100.0,9.52
westland-infra,871687800090000015,HOFZICHT,2678BV,2678BV,DE LIER,23,100.0,100.0,100,91,3x25,3152,100.0,4.35
westland-infra,871687800090000015,HOFZICHT,2678BW,2678BW,DE LIER,12,83.33,100.0,100,100,3x25,3393,100.0,8.33
westland-infra,871687800090000015,HOFZICHT,2678BX,2678BX,DE LIER,15,93.33,100.0,100,100,3x25,4672,100.0,6.67
westland-infra,871687800090000015,SWAANDRIFT,2678BZ,2678BZ,DE LIER,18,100.0,100.0,100,100,3x25,3211,94.44,0.0
westland-infra,871687800090000015,MARKENBORGH,2678CA,2678CA,DE LIER,20,95.0,100.0,100,95,3x25,4151,95.0,0.0
westland-infra,871687800090000015,MARKENBORGH,2678CB,2678CB,DE LIER,21,95.24,100.0,100,95,3x25,3242,100.0,0.0
westland-infra,871687800090000015,HOHORST,2678CC,2678CC,DE LIER,16,100.0,100.0,100,94,3x25,3309,93.75,0.0
westland-infra,871687800090000015,HOOFDSTRAAT,2678CE,2678CE,DE LIER,26,96.15,100.0,100,69,3x25,12584,88.46,0.0
westland-infra,871687800090000015,HOOFDSTRAAT,2678CG,2678CG,DE LIER,29,100.0,100.0,100,66,3x25,15696,79.31,3.45
westland-infra,871687800090000015,HOOFDSTRAAT,2678CH,2678CH,DE LIER,27,100.0,100.0,100,67,3x25,7577,100.0,3.7
westland-infra,871687800090000015,HOOFDSTRAAT,2678CJ,2678CJ,DE LIER,19,100.0,100.0,100,95,3x25,6126,94.74,0.0
westland-infra,871687800090000015,HOOFDSTRAAT,2678CK,2678CK,DE LIER,14,100.0,100.0,100,50,3x25,24805,85.71,0.0
westland-infra,871687800090000015,HOOFDSTRAAT,2678CL,2678CL,DE LIER,69,100.0,100.0,100,81,3x25,8811,98.55,0.0
westland-infra,871687800090000015,HOOFDSTRAAT,2678CM,2678CM,DE LIER,10,100.0,100.0,100,40,3x25,16822,90.0,10.0
westland-infra,871687800090000015,ARENT DIRCKSZN VOSSTRAAT,2678CP,2678CP,DE LIER,10,100.0,100.0,100,60,1x35,4401,90.0,0.0
westland-infra,871687800090000015,LIERWEG,2678CS,2678CS,DE LIER,22,100.0,100.0,100,91,3x25,4413,77.27,0.0
westland-infra,871687800090000015,LIERWEG,2678CT,2678CT,DE LIER,19,100.0,100.0,100,53,3x25,11720,100.0,0.0
westland-infra,871687800090000015,LIERWEG,2678CV,2678CV,DE LIER,10,100.0,100.0,100,50,3x25,29025,70.0,10.0
westland-infra,871687800090000015,LIERWEG,2678CW,2678CX,DE LIER,35,91.43,100.0,100,86,3x25,7821,82.86,14.29
westland-infra,871687800090000015,LAAN VAN ADRICHEM,2678CZ,2678CZ,DE LIER,20,100.0,100.0,100,75,3x25,7710,100.0,15.0
westland-infra,871687800090000015,'T PERRON,2678DA,2678DA,DE LIER,11,100.0,100.0,100,100,3x25,5950,100.0,0.0
westland-infra,871687800090000015,'T PERRON,2678DB,2678DC,DE LIER,22,100.0,100.0,100,64,3x25,4477,95.45,0.0
westland-infra,871687800090000015,HOHORST,2678DD,2678DD,DE LIER,28,89.29,100.0,100,96,3x25,4506,100.0,0.0
westland-infra,871687800090000015,KORENMOLEN,2678DE,2678DE,DE LIER,20,95.0,100.0,100,90,1x35,5361,100.0,0.0
westland-infra,871687800090000015,MOLENAARLAAN,2678DG,2678DG,DE LIER,20,95.0,100.0,100,75,3x25,4540,100.0,0.0
westland-infra,871687800090000015,ROSMOLEN,2678DH,2678DH,DE LIER,19,94.74,100.0,100,95,3x25,5061,100.0,5.26
westland-infra,871687800090000015,WATERMOLEN,2678DJ,2678DK,DE LIER,29,82.76,100.0,100,93,3x25,5090,100.0,0.0
westland-infra,871687800090000015,WIPMOLEN,2678DL,2678DM,DE LIER,36,97.22,100.0,100,89,1x35,4830,94.44,2.78
westland-infra,871687800090000015,PARKLAAN,2678DN,2678DN,DE LIER,29,100.0,100.0,100,100,1x35,3564,100.0,0.0
westland-infra,871687800090000015,HEEMWERF,2678DP,2678DP,DE LIER,48,100.0,100.0,100,100,1x35,2374,100.0,0.0
westland-infra,871687800090000015,HEEMWERF,2678DR,2678DR,DE LIER,10,100.0,100.0,100,90,1x35,4098,100.0,0.0
westland-infra,871687800090000015,KNIEKAS,2678DS,2678DS,DE LIER,16,100.0,100.0,100,100,1x35,2554,100.0,0.0
westland-infra,871687800090000015,VENLOKAS,2678DT,2678DT,DE LIER,16,100.0,100.0,100,100,1x35,2565,100.0,0.0
westland-infra,871687800090000015,BREEDKAPPER,2678DV,2678DW,DE LIER,36,94.44,100.0,100,94,1x35,4467,100.0,0.0
westland-infra,871687800090000015,STRIJP,2678DX,2678DX,DE LIER,11,100.0,100.0,100,100,1x35,5581,100.0,0.0
westland-infra,871687800090000015,STRIJP,2678DZ,2678DZ,DE LIER,11,100.0,100.0,100,91,1x35,4888,100.0,0.0
westland-infra,871687800090000015,PRINSES IRENESTRAAT,2678EA,2678EA,DE LIER,42,100.0,100.0,100,88,1x35,3012,100.0,0.0
westland-infra,871687800090000015,PRINSES MARGRIETSTRAAT,2678EC,2678ED,DE LIER,24,91.67,100.0,100,58,3x25,5701,83.33,0.0
westland-infra,871687800090000015,KONINGIN BEATRIXSTRAAT,2678EE,2678EE,DE LIER,11,100.0,100.0,100,82,1x35,6322,100.0,0.0
westland-infra,871687800090000015,KONINGIN BEATRIXSTRAAT,2678EG,2678EH,DE LIER,20,100.0,100.0,100,55,3x25,4534,95.0,0.0
westland-infra,871687800090000015,PRINS BERNHARDSTRAAT,2678EJ,2678EL,DE LIER,27,92.59,100.0,100,89,3x25,2968,88.89,0.0
westland-infra,871687800090000015,KONINGIN WILHELMINASTR,2678EM,2678EM,DE LIER,20,100.0,100.0,100,90,3x25,3402,65.0,5.0
westland-infra,871687800090000015,EMMASTRAAT,2678EN,2678EN,DE LIER,33,100.0,100.0,100,94,3x25,2813,87.88,0.0
westland-infra,871687800090000015,EMMASTRAAT,2678EP,2678EP,DE LIER,17,100.0,100.0,100,65,3x25,3043,94.12,0.0
westland-infra,871687800090000015,ABEL TASMANLAAN,2678ER,2678EV,DE LIER,29,96.55,100.0,100,93,3x25,3645,55.17,3.45
westland-infra,871687800090000015,JAN EVERTSENSTRAAT,2678EW,2678EW,DE LIER,15,100.0,100.0,100,73,3x25,3367,73.33,6.67
westland-infra,871687800090000015,KAREL DOORMANLAAN,2678EX,2678EX,DE LIER,22,95.45,100.0,100,68,3x25,5278,72.73,4.55
westland-infra,871687800090000015,KAREL DOORMANLAAN,2678EZ,2678EZ,DE LIER,14,92.86,100.0,100,93,3x25,3998,78.57,0.0
westland-infra,871687800090000015,M A DE RUIJTERSTR,2678GA,2678GA,DE LIER,58,100.0,100.0,100,93,3x25,2233,100.0,0.0
westland-infra,871687800090000015,M A DE RUIJTERSTR,2678GB,2678GB,DE LIER,13,100.0,100.0,100,85,3x25,4448,76.92,0.0
westland-infra,871687800090000015,WILLEM J BARON V GENTPLN,2678GC,2678GD,DE LIER,27,100.0,100.0,100,85,3x25,3888,88.89,14.81
westland-infra,871687800090000015,WITTE DE WITHSTRAAT,2678GE,2678GE,DE LIER,19,94.74,100.0,100,79,3x25,3347,63.16,5.26
westland-infra,871687800090000015,M HARPERTSZ TROMPSTR,2678GH,2678GH,DE LIER,19,100.0,100.0,100,79,3x25,2971,36.84,0.0
westland-infra,871687800090000015,JAN VAN GALENSTRAAT,2678GJ,2678GJ,DE LIER,17,94.12,100.0,100,94,3x25,3620,58.82,5.88
westland-infra,871687800090000015,JAN VAN GALENSTRAAT,2678GK,2678GK,DE LIER,12,100.0,100.0,100,92,3x25,2861,50.0,0.0
westland-infra,871687800090000015,DRUIVENSERRE,2678GL,2678GP,DE LIER,55,100.0,100.0,100,82,1x35,5678,100.0,9.09
westland-infra,871687800090000015,JOGCHEM VAN DER HOUTWEG,2678HA,2678HB,DE LIER,24,100.0,100.0,100,96,3x25,2802,100.0,0.0
westland-infra,871687800090000015,TUBA,2678HC,2678HC,DE LIER,20,100.0,100.0,100,95,3x25,3951,100.0,5.0
westland-infra,871687800090000015,TROMPET,2678HD,2678HD,DE LIER,15,100.0,100.0,100,93,3x25,4900,100.0,0.0
westland-infra,871687800090000015,TROMPET,2678HE,2678HE,DE LIER,19,100.0,100.0,100,84,3x25,4358,100.0,5.26
westland-infra,871687800090000015,VIOOL,2678HG,2678HG,DE LIER,33,100.0,100.0,100,97,3x25,4044,96.97,3.03
westland-infra,871687800090000015,HARP,2678HH,2678HH,DE LIER,29,96.55,100.0,100,93,3x25,4901,100.0,17.24
westland-infra,871687800090000015,VIOOL,2678HJ,2678HJ,DE LIER,32,100.0,100.0,100,94,3x25,4371,100.0,6.25
westland-infra,871687800090000015,TUBA,2678HK,2678HK,DE LIER,27,100.0,100.0,100,100,3x25,2592,100.0,3.7
westland-infra,871687800090000015,VIOOL,2678HL,2678HL,DE LIER,37,97.3,100.0,100,100,3x25,3563,100.0,2.7
westland-infra,871687800090000015,KLARINET,2678HM,2678HM,DE LIER,16,100.0,100.0,100,94,3x25,4584,100.0,0.0
westland-infra,871687800090000015,PASTOOR VAN ROOIJPLEIN,2678JA,2678KA,DE LIER,13,100.0,100.0,100,62,3x25,8141,100.0,0.0
westland-infra,871687800090000015,BURG VAN DOORNLAAN,2678KB,2678KB,DE LIER,10,80.0,100.0,100,70,3x25,6829,100.0,10.0
westland-infra,871687800090000015,LEEWEG,2678KC,2678KE,DE LIER,16,87.5,100.0,100,69,3x25,7129,81.25,0.0
westland-infra,871687800090000015,LEEWEG,2678KH,2678KJ,DE LIER,25,92.0,100.0,100,68,3x25,17608,84.0,0.0
westland-infra,871687800090000015,HOEFWEG,2678KK,2678KK,DE LIER,11,100.0,100.0,100,82,3x25,9435,100.0,0.0
westland-infra,871687800090000015,LAAN VAN BINNENDIJK,2678KL,2678KL,DE LIER,16,100.0,100.0,100,69,3x25,8972,87.5,0.0
westland-infra,871687800090000015,HOOFLAAN,2678KM,2678KM,DE LIER,19,94.74,100.0,100,68,3x25,11641,89.47,0.0
westland-infra,871687800090000015,OUDECAMPSWEG,2678KN,2678KN,DE LIER,10,100.0,100.0,100,50,3x25,22154,90.0,10.0
westland-infra,871687800090000015,OUDECAMPSWEG,2678KP,2678KP,DE LIER,22,90.91,100.0,100,82,3x25,8632,86.36,0.0
