net_manager,purchase_area,street,zipcode_from,zipcode_to,city,num_connections,delivery_perc,perc_of_active_connections,%Defintieve aansl (NRM),type_conn_perc,type_of_connection,annual_consume,annual_consume_lowtarif_perc,smartmeter_perc
westland-infra,871687800090000015,VAN HEIJSTLAAN,2675VA,2675VA,HONSELERSDIJK,16,100.0,100.0,100,100,3x25,4951,100.0,0.0
westland-infra,871687800090000015,VAN HEIJSTLAAN,2675VB,2675VC,HONSELERSDIJK,27,85.19,100.0,100,56,1x35,5692,96.3,0.0
westland-infra,871687800090000015,HARTWIGSENSTRAAT,2675VD,2675VD,HONSELERSDIJK,12,66.67,100.0,100,83,1x35,5122,100.0,0.0
westland-infra,871687800090000015,VAN DER MARELSTRAAT,2675VE,2675VE,HONSELERSDIJK,31,90.32,100.0,100,84,1x35,2832,100.0,0.0
westland-infra,871687800090000015,KIEVITSTRAAT,2675VG,2675VH,HONSELERSDIJK,19,100.0,100.0,100,84,3x25,3409,84.21,0.0
westland-infra,871687800090000015,KIEVITSTRAAT,2675VJ,2675VL,HONSELERSDIJK,28,100.0,100.0,100,100,3x25,3090,71.43,0.0
westland-infra,871687800090000015,MERELSTRAAT,2675VM,2675VN,HONSELERSDIJK,25,100.0,100.0,100,88,3x25,3039,64.0,0.0
westland-infra,871687800090000015,MERELSTRAAT,2675VP,2675VS,HONSELERSDIJK,35,100.0,100.0,100,83,3x25,4855,74.29,0.0
westland-infra,871687800090000015,PATRIJSLAAN,2675VT,2675VT,HONSELERSDIJK,18,100.0,100.0,100,83,3x25,3274,61.11,0.0
westland-infra,871687800090000015,PATRIJSLAAN,2675VV,2675VV,HONSELERSDIJK,18,100.0,100.0,100,94,3x25,3057,50.0,0.0
westland-infra,871687800090000015,PATRIJSLAAN,2675VW,2675VW,HONSELERSDIJK,17,100.0,100.0,100,94,3x25,2548,64.71,0.0
westland-infra,871687800090000015,PATRIJSLAAN,2675VX,2675VX,HONSELERSDIJK,12,91.67,100.0,100,83,3x25,2841,41.67,0.0
westland-infra,871687800090000015,PATRIJSLAAN,2675VZ,2675VZ,HONSELERSDIJK,15,86.67,100.0,100,93,3x25,5525,100.0,0.0
westland-infra,871687800090000015,HAVIKSHORST,2675WB,2675WB,HONSELERSDIJK,20,100.0,100.0,100,65,3x25,3207,75.0,0.0
westland-infra,871687800090000015,HAVIKSHORST,2675WC,2675WC,HONSELERSDIJK,18,100.0,100.0,100,72,3x25,2747,66.67,0.0
westland-infra,871687800090000015,VALKEHORST,2675WD,2675WD,HONSELERSDIJK,38,92.11,100.0,100,76,3x25,4120,81.58,0.0
westland-infra,871687800090000015,VALKEHORST,2675WE,2675WE,HONSELERSDIJK,28,96.43,100.0,100,68,3x25,3412,60.71,0.0
westland-infra,871687800090000015,RAVEHORST,2675WG,2675WG,HONSELERSDIJK,12,100.0,100.0,100,92,3x25,3654,50.0,0.0
westland-infra,871687800090000015,RAVEHORST,2675WH,2675WH,HONSELERSDIJK,12,91.67,100.0,100,100,3x25,2903,58.33,0.0
westland-infra,871687800090000015,ADELAARSHORST,2675WJ,2675WJ,HONSELERSDIJK,10,100.0,100.0,100,100,1x35,4128,80.0,0.0
westland-infra,871687800090000015,BUIZERDHORST,2675WK,2675WL,HONSELERSDIJK,28,82.14,100.0,100,68,1x35,3455,92.86,0.0
westland-infra,871687800090000015,UILEHORST,2675WP,2675WP,HONSELERSDIJK,29,100.0,100.0,100,100,3x25,5128,100.0,0.0
westland-infra,871687800090000015,UILEHORST,2675WR,2675WR,HONSELERSDIJK,12,83.33,100.0,100,100,3x25,4632,100.0,0.0
westland-infra,871687800090000015,UILEHORST,2675WS,2675WS,HONSELERSDIJK,53,100.0,100.0,100,64,3x25,5012,98.11,0.0
westland-infra,871687800090000015,SPERWERHORST,2675WT,2675WT,HONSELERSDIJK,14,85.71,100.0,100,86,1x35,4977,100.0,0.0
westland-infra,871687800090000015,SPERWERHORST,2675WV,2675WV,HONSELERSDIJK,23,100.0,100.0,100,91,1x35,4545,100.0,0.0
westland-infra,871687800090000015,ARENDSHORST,2675WX,2675WX,HONSELERSDIJK,40,92.5,100.0,100,78,1x35,6097,100.0,0.0
westland-infra,871687800090000015,ARENDSHORST,2675WZ,2675WZ,HONSELERSDIJK,39,100.0,100.0,100,54,3x25,4015,89.74,0.0
westland-infra,871687800090000015,CONDORHORST,2675XE,2675XK,HONSELERSDIJK,42,90.48,100.0,100,81,3x25,3007,52.38,0.0
westland-infra,871687800090000015,DE HUNSELAER,2675XL,2675XM,HONSELERSDIJK,17,100.0,100.0,100,76,3x25,1656,11.76,0.0
westland-infra,871687800090000015,DE HUNSELAER,2675XN,2675XN,HONSELERSDIJK,26,100.0,100.0,100,88,3x25,3497,11.54,0.0
westland-infra,871687800090000015,DE HUNSELAER,2675XP,2675XP,HONSELERSDIJK,12,100.0,100.0,100,92,3x25,1498,25.0,0.0
westland-infra,871687800090000015,DE HUNSELAER,2675XR,2675XR,HONSELERSDIJK,13,100.0,100.0,100,100,3x25,1211,7.69,0.0
westland-infra,871687800090000015,FAZANTLAAN,2675XS,2675XS,HONSELERSDIJK,24,95.83,100.0,100,96,3x25,3225,91.67,0.0
westland-infra,871687800090000015,FAZANTLAAN,2675XT,2675XV,HONSELERSDIJK,21,100.0,100.0,100,86,3x25,4048,85.71,0.0
westland-infra,871687800090000015,NACHTEGAALSTRAAT,2675XW,2675XW,HONSELERSDIJK,16,100.0,100.0,100,100,3x25,4338,75.0,0.0
westland-infra,871687800090000015,NACHTEGAALSTRAAT,2675XX,2676AA,HONSELERSDIJK,32,100.0,100.0,100,75,3x25,8525,68.75,0.0
westland-infra,871687800090000015,MAASDIJK,2676AB,2676AB,MAASDIJK,13,92.31,100.0,100,46,1x35,3222,61.54,0.0
westland-infra,871687800090000015,MAASDIJK,2676AC,2676AC,MAASDIJK,12,100.0,100.0,100,92,3x25,4850,66.67,0.0
westland-infra,871687800090000015,MAASDIJK,2676AD,2676AD,MAASDIJK,20,95.0,100.0,100,75,3x25,5732,80.0,0.0
westland-infra,871687800090000015,MAASDIJK,2676AE,2676AE,MAASDIJK,25,84.0,100.0,100,40,3x25,14776,76.0,0.0
westland-infra,871687800090000015,MAASDIJK,2676AG,2676AG,MAASDIJK,20,95.0,100.0,100,65,3x25,5494,90.0,0.0
westland-infra,871687800090000015,MAASDIJK,2676AH,2676AH,MAASDIJK,24,91.67,100.0,100,88,3x25,5831,70.83,0.0
westland-infra,871687800090000015,KLEINE HEI,2676AJ,2676AL,MAASDIJK,35,91.43,100.0,100,74,3x25,6292,54.29,0.0
westland-infra,871687800090000015,WILLEM III STRAAT,2676AM,2676AM,MAASDIJK,17,94.12,100.0,100,82,3x25,5330,88.24,0.0
westland-infra,871687800090000015,WILLEM III STRAAT,2676AN,2676AN,MAASDIJK,11,100.0,100.0,100,100,3x25,4348,100.0,0.0
westland-infra,871687800090000015,WALDECK PYRMONTSTRAAT,2676AP,2676AP,MAASDIJK,16,100.0,100.0,100,94,3x25,5459,81.25,0.0
westland-infra,871687800090000015,WALDECK PYRMONTSTRAAT,2676AR,2676AR,MAASDIJK,13,100.0,100.0,100,77,3x25,3277,69.23,0.0
westland-infra,871687800090000015,PRINSES BEATRIXSTRAAT,2676AS,2676AT,MAASDIJK,21,100.0,100.0,100,86,3x25,2260,28.57,0.0
westland-infra,871687800090000015,PRINSES MARGRIETSTRAAT,2676AV,2676AV,MAASDIJK,14,100.0,100.0,100,64,3x25,3369,64.29,0.0
westland-infra,871687800090000015,PRINSES MARIJKESTRAAT,2676AW,2676AW,MAASDIJK,10,100.0,100.0,100,80,3x25,8975,50.0,0.0
westland-infra,871687800090000015,NASSAUSTRAAT,2676AX,2676AX,MAASDIJK,11,90.91,100.0,100,64,3x25,6186,63.64,0.0
westland-infra,871687800090000015,ABEL TASMANSTRAAT,2676AZ,2676AZ,MAASDIJK,13,100.0,100.0,100,85,3x25,2863,15.38,0.0
westland-infra,871687800090000015,CORNELIS HOUTMANPLEIN,2676BA,2676BA,MAASDIJK,13,100.0,100.0,100,77,3x25,10183,92.31,0.0
westland-infra,871687800090000015,PRINSES MARIANNEPLEIN,2676BB,2676BC,MAASDIJK,23,91.3,100.0,100,57,3x25,4066,91.3,0.0
westland-infra,871687800090000015,TUINDERSWEG,2676BD,2676BD,MAASDIJK,35,94.29,100.0,100,77,3x25,10745,97.14,0.0
westland-infra,871687800090000015,TUINDERSWEG,2676BE,2676BG,MAASDIJK,30,100.0,100.0,100,63,3x25,6783,73.33,0.0
westland-infra,871687800090000015,TUINDERSWEG,2676BH,2676BH,MAASDIJK,19,89.47,100.0,100,89,3x25,7208,100.0,0.0
westland-infra,871687800090000015,TUINDERSWEG,2676BJ,2676BJ,MAASDIJK,21,90.48,100.0,100,71,3x25,9292,100.0,0.0
westland-infra,871687800090000015,PETTENDIJK,2676BK,2676BK,MAASDIJK,11,100.0,100.0,100,45,3x25,12548,90.91,0.0
westland-infra,871687800090000015,LANGE KRUISWEG,2676BL,2676BL,MAASDIJK,18,100.0,100.0,100,67,3x25,16620,94.44,0.0
westland-infra,871687800090000015,LANGE KRUISWEG,2676BM,2676BM,MAASDIJK,27,92.59,100.0,100,44,3x25,18555,96.3,0.0
westland-infra,871687800090000015,LANGE KRUISWEG,2676BN,2676BN,MAASDIJK,30,96.67,100.0,100,83,3x25,11955,100.0,0.0
westland-infra,871687800090000015,ORANJEVELD,2676BP,2676BP,MAASDIJK,34,91.18,100.0,100,71,3x25,14780,88.24,0.0
westland-infra,871687800090000015,GEERBOS,2676BR,2676BR,MAASDIJK,14,100.0,100.0,100,71,3x25,12389,78.57,0.0
westland-infra,871687800090000015,KORTE KRUISWEG,2676BS,2676BS,MAASDIJK,48,93.75,100.0,100,83,3x25,9273,97.92,0.0
westland-infra,871687800090000015,NOLLAANTJE,2676BT,2676BT,MAASDIJK,15,73.33,100.0,100,73,3x25,6071,86.67,0.0
westland-infra,871687800090000015,NOLLAANTJE,2676BV,2676BV,MAASDIJK,15,93.33,100.0,100,40,3x25,11203,100.0,0.0
westland-infra,871687800090000015,NOLLAANTJE,2676BW,2676BW,MAASDIJK,21,95.24,100.0,100,57,3x25,5949,76.19,0.0
westland-infra,871687800090000015,KAAPSEBOS,2676BX,2676BZ,MAASDIJK,19,84.21,100.0,100,53,3x25,13210,100.0,0.0
westland-infra,871687800090000015,DE HOOGT,2676CA,2676CA,MAASDIJK,16,100.0,100.0,100,63,3x25,9068,87.5,0.0
westland-infra,871687800090000015,PRINS CONSTANTIJNSTRAAT,2676CB,2676CD,MAASDIJK,32,90.63,100.0,100,94,3x25,4282,90.63,0.0
westland-infra,871687800090000015,PRINS CLAUSSTRAAT,2676CE,2676CE,MAASDIJK,13,100.0,100.0,100,85,3x25,4299,76.92,0.0
westland-infra,871687800090000015,PRINS CLAUSSTRAAT,2676CG,2676CK,MAASDIJK,50,86.0,100.0,100,90,3x25,4424,98.0,0.0
westland-infra,871687800090000015,ORANJEPOLDERWEG,2676CL,2676CL,MAASDIJK,13,100.0,100.0,100,54,3x25,10403,100.0,0.0
westland-infra,871687800090000015,ORANJEPOLDERWEG,2676CM,2676CN,MAASDIJK,20,95.0,100.0,100,85,3x25,12012,100.0,0.0
westland-infra,871687800090000015,DE VIERDE HOEVE,2676CP,2676CP,MAASDIJK,18,88.89,100.0,100,72,3x25,6668,100.0,0.0
westland-infra,871687800090000015,DE DERDE HOEVE,2676CR,2676CS,MAASDIJK,34,97.06,100.0,100,97,3x25,6044,97.06,0.0
westland-infra,871687800090000015,DE CORDESSTRAAT,2676CT,2676CT,MAASDIJK,14,92.86,100.0,100,86,3x25,4741,100.0,0.0
westland-infra,871687800090000015,KEYSERSTRAAT,2676CV,2676CV,MAASDIJK,17,100.0,100.0,100,94,3x25,3752,100.0,0.0
westland-infra,871687800090000015,MAASAMBACHT,2676CW,2676CX,MAASDIJK,41,92.68,100.0,100,85,3x25,11556,97.56,0.0
westland-infra,871687800090000015,VAN DEN RIJNSTRAAT,2676CZ,2676CZ,MAASDIJK,25,96.0,100.0,100,100,3x25,4519,100.0,0.0
westland-infra,871687800090000015,ORANJEVELD,2676DA,2676DK,MAASDIJK,29,100.0,100.0,100,97,1x35,3951,100.0,0.0
westland-infra,871687800090000015,PRINSES MAXIMASTRAAT,2676DZ,2676DZ,MAASDIJK,11,100.0,100.0,100,91,1x35,5759,100.0,0.0
westland-infra,871687800090000015,NOLWEG,2676LB,2676LB,MAASDIJK,11,90.91,100.0,100,73,3x25,7694,72.73,0.0
westland-infra,871687800090000015,MAASDIJK,2676LC,2676LC,MAASDIJK,21,95.24,90.48,100,81,3x25,8964,90.48,0.0
westland-infra,871687800090000015,SCHENKELDIJK,2676LD,2676LE,MAASDIJK,31,90.32,100.0,100,35,3x25,26991,96.77,0.0
westland-infra,871687800090000015,COLDENHOVELAAN,2676LG,2676LJ,MAASDIJK,23,100.0,100.0,100,48,3x35,19280,82.61,0.0
westland-infra,871687800090000015,WESTGAAG,2676LK,2676LL,MAASDIJK,18,100.0,100.0,100,28,3x25,37570,94.44,0.0
westland-infra,871687800090000015,TRANSPORTWEG,2676LM,2676LM,MAASDIJK,24,100.0,100.0,100,42,3x25,32385,79.17,0.0
westland-infra,871687800090000015,HONDERDLAND,2676LS,2676LT,MAASDIJK,87,100.0,100.0,100,69,3x25,11817,94.25,0.0
westland-infra,871687800090000015,HONDERDLAND,2676LV,2676LV,MAASDIJK,39,100.0,100.0,100,54,3x25,10350,89.74,0.0
westland-infra,871687800090000015,ORANJESLUISWEG,2676NA,2676NB,MAASDIJK,35,97.14,100.0,100,71,3x25,13593,85.71,0.0
westland-infra,871687800090000015,OUDEDIJK,2676NC,2676NC,MAASDIJK,22,100.0,100.0,100,68,3x25,9892,81.82,0.0
westland-infra,871687800090000015,SPEKTAKELPLEIN,2676TA,2676TA,MAASDIJK,19,100.0,100.0,100,95,3x25,1793,94.74,0.0
westland-infra,871687800090000015,ORANJEWERF,2676TB,2676TB,MAASDIJK,29,100.0,100.0,100,62,1x35,4041,100.0,0.0
westland-infra,871687800090000015,ORANJEWERF,2676TC,2676TD,MAASDIJK,29,96.55,100.0,100,86,1x35,3900,100.0,0.0
westland-infra,871687800090000015,VOOMBERGHLAAN,2676TZ,2676VA,MAASDIJK,15,86.67,100.0,100,73,1x35,5910,100.0,0.0
westland-infra,871687800090000015,VROUWE VAN LOONSTRAAT,2676VB,2676VB,MAASDIJK,39,84.62,100.0,100,67,1x35,6078,100.0,0.0
westland-infra,871687800090000015,KORTENAERSTRAAT,2676VC,2676VC,MAASDIJK,11,81.82,100.0,100,91,3x25,3464,81.82,0.0
westland-infra,871687800090000015,KORTENAERSTRAAT,2676VD,2676VD,MAASDIJK,20,100.0,100.0,100,100,3x25,4762,80.0,0.0
westland-infra,871687800090000015,KORTENAERSTRAAT,2676VE,2676VE,MAASDIJK,19,100.0,100.0,100,95,3x25,4290,78.95,0.0
westland-infra,871687800090000015,KORTENAERSTRAAT,2676VG,2676VH,MAASDIJK,23,100.0,100.0,100,78,3x25,3970,69.57,0.0
westland-infra,871687800090000015,ZOUTMANSTRAAT,2676VJ,2676VJ,MAASDIJK,12,100.0,100.0,100,92,3x25,4310,75.0,0.0
westland-infra,871687800090000015,VAN BRAKELSTRAAT,2676VK,2676VK,MAASDIJK,13,100.0,100.0,100,100,3x25,3254,23.08,0.0
westland-infra,871687800090000015,VAN BRAKELSTRAAT,2676VL,2676VL,MAASDIJK,11,100.0,100.0,100,91,3x25,3262,36.36,0.0
westland-infra,871687800090000015,ALMONDESTRAAT,2676VM,2676VM,MAASDIJK,13,100.0,100.0,100,92,3x25,3786,84.62,0.0
westland-infra,871687800090000015,PRINSENLAAN,2676VN,2676VP,MAASDIJK,24,95.83,100.0,100,75,3x25,6330,83.33,0.0
westland-infra,871687800090000015,JAN EVERTSENSTRAAT,2676VR,2676VS,MAASDIJK,15,100.0,100.0,100,93,3x25,3449,53.33,0.0
westland-infra,871687800090000015,PIET HEINSTRAAT,2676VT,2676VT,MAASDIJK,11,100.0,100.0,100,91,3x25,3878,90.91,0.0
westland-infra,871687800090000015,CALLENBURGHSTRAAT,2676VV,2676VV,MAASDIJK,19,100.0,100.0,100,95,3x25,4161,57.89,0.0
westland-infra,871687800090000015,CALLENBURGHSTRAAT,2676VW,2676VX,MAASDIJK,22,95.45,100.0,100,86,3x25,3903,68.18,0.0
westland-infra,871687800090000015,DE RUYTERSTRAAT,2676VZ,2676VZ,MAASDIJK,14,100.0,100.0,100,100,3x25,3680,85.71,0.0
westland-infra,871687800090000015,DE RUYTERSTRAAT,2676XA,2676XC,MAASDIJK,29,96.55,100.0,100,93,3x25,1910,27.59,0.0
westland-infra,871687800090000015,DE RUYTERSTRAAT,2676XD,2676XD,MAASDIJK,19,100.0,100.0,100,100,3x25,2256,21.05,0.0
westland-infra,871687800090000015,CORNELIS HOUTMANPLEIN,2676XE,2676XG,MAASDIJK,21,100.0,100.0,100,90,3x25,3959,76.19,0.0
westland-infra,871687800090000015,TROMPSTRAAT,2676XH,2676XJ,MAASDIJK,28,96.43,100.0,100,93,3x25,4393,89.29,0.0
westland-infra,871687800090000015,KORTE KRUISWEG,2676XK,2676XK,MAASDIJK,25,100.0,100.0,100,92,3x25,4624,76.0,0.0
westland-infra,871687800090000015,KORTE KRUISWEG,2676XL,2676XL,MAASDIJK,34,94.12,100.0,100,68,3x25,3087,44.12,0.0
westland-infra,871687800090000015,KORTE KRUISWEG,2676XM,2676XM,MAASDIJK,35,100.0,100.0,100,51,1x35,4552,74.29,0.0
westland-infra,871687800090000015,ORANJEPLEIN,2676XP,2676XP,MAASDIJK,40,100.0,100.0,100,75,1x35,4287,95.0,0.0
westland-infra,871687800090000015,PRINSES WILHELMINASTRAAT,2676XT,2676XT,MAASDIJK,11,100.0,100.0,100,64,3x25,7365,54.55,0.0
westland-infra,871687800090000015,KERKHOFLAAN,2676XV,2676XX,MAASDIJK,21,100.0,100.0,100,90,1x35,4122,100.0,0.0
westland-infra,871687800090000015,WILLEM LODEWIJKSTRAAT,2676XZ,2676XZ,MAASDIJK,12,100.0,100.0,100,92,1x35,2877,100.0,0.0
westland-infra,871687800090000015,KIJCKERWEG,2678AA,2678AB,DE LIER,33,100.0,100.0,100,91,3x25,4566,96.97,0.0
westland-infra,871687800090000015,KIJCKERWEG,2678AC,2678AC,DE LIER,33,96.97,100.0,100,64,3x25,15942,93.94,0.0
westland-infra,871687800090000015,KIJCKERWEG,2678AD,2678AE,DE LIER,26,84.62,100.0,100,77,3x25,6118,84.62,0.0
westland-infra,871687800090000015,KIJCKERWEG,2678AG,2678AG,DE LIER,21,90.48,100.0,100,86,3x25,9653,80.95,0.0
westland-infra,871687800090000015,NIEUWE TUINEN,2678AH,2678AH,DE LIER,13,100.0,100.0,100,69,3x25,8423,100.0,0.0
westland-infra,871687800090000015,NIEUWE TUINEN,2678AJ,2678AJ,DE LIER,16,93.75,100.0,100,88,3x25,15484,81.25,0.0
westland-infra,871687800090000015,NIEUWE TUINEN,2678AK,2678AK,DE LIER,10,100.0,100.0,100,80,3x25,15072,90.0,0.0
westland-infra,871687800090000015,BURGEMEESTER CRAMERLAAN,2678AL,2678AL,DE LIER,13,100.0,100.0,100,54,3x25,5525,100.0,0.0
westland-infra,871687800090000015,BURGEMEESTER CRAMERLAAN,2678AM,2678AM,DE LIER,22,95.45,100.0,100,77,3x25,2987,72.73,0.0
westland-infra,871687800090000015,BURGEMEESTER CRAMERLAAN,2678AN,2678AN,DE LIER,23,95.65,100.0,100,87,3x25,8036,100.0,0.0
westland-infra,871687800090000015,JAN STEENSTRAAT,2678AP,2678AP,DE LIER,11,100.0,100.0,100,91,3x25,2546,100.0,0.0
westland-infra,871687800090000015,JAN VERMEERPLEIN,2678AR,2678AR,DE LIER,37,100.0,100.0,100,84,3x25,3634,100.0,0.0
westland-infra,871687800090000015,PIETER DE HOOGHSTRAAT,2678AS,2678AS,DE LIER,18,100.0,100.0,100,100,3x25,2726,100.0,0.0
westland-infra,871687800090000015,REMBRANDTSTRAAT,2678AT,2678AT,DE LIER,20,95.0,100.0,100,85,3x25,5842,90.0,0.0
westland-infra,871687800090000015,VAN WEELYSTRAAT,2678AV,2678AV,DE LIER,19,100.0,100.0,100,84,3x25,8279,100.0,0.0
westland-infra,871687800090000015,DOMPAD,2678AW,2678AX,DE LIER,40,100.0,100.0,100,95,3x25,5542,100.0,0.0
westland-infra,871687800090000015,OOSTERLEE,2678AZ,2678AZ,DE LIER,21,95.24,100.0,100,95,3x25,3999,100.0,0.0
westland-infra,871687800090000015,BLEIJENBURG,2678BA,2678BA,DE LIER,20,100.0,100.0,100,50,1x35,4649,100.0,0.0
westland-infra,871687800090000015,BLEIJENBURG,2678BB,2678BB,DE LIER,56,100.0,100.0,100,91,1x35,2860,98.21,0.0
westland-infra,871687800090000015,BLEIJENBURG,2678BC,2678BC,DE LIER,17,88.24,100.0,100,94,1x35,3638,100.0,0.0
westland-infra,871687800090000015,BLEIJENBURG,2678BD,2678BD,DE LIER,24,100.0,100.0,100,96,1x35,4170,95.83,0.0
westland-infra,871687800090000015,BLEIJENBURG,2678BE,2678BG,DE LIER,28,100.0,100.0,100,79,3x25,3700,100.0,0.0
westland-infra,871687800090000015,HEIMOND,2678BH,2678BH,DE LIER,23,100.0,100.0,100,100,3x25,3367,100.0,0.0
westland-infra,871687800090000015,HEIMOND,2678BJ,2678BJ,DE LIER,15,100.0,100.0,100,100,3x25,3832,86.67,0.0
westland-infra,871687800090000015,TUINSTRAAT,2678BK,2678BK,DE LIER,21,100.0,100.0,100,95,3x25,3312,95.24,0.0
westland-infra,871687800090000015,MOLENSTRAAT,2678BL,2678BL,DE LIER,19,100.0,100.0,100,74,3x25,3938,100.0,0.0
westland-infra,871687800090000015,SCHOOLSTRAAT,2678BM,2678BM,DE LIER,20,100.0,100.0,100,90,3x25,3055,90.0,0.0
westland-infra,871687800090000015,OOSTERSTRAAT,2678BN,2678BN,DE LIER,10,100.0,100.0,100,100,3x25,3095,50.0,0.0
westland-infra,871687800090000015,VAN RIJNSTRAAT,2678BP,2678BP,DE LIER,23,100.0,100.0,100,78,3x25,6275,78.26,0.0
westland-infra,871687800090000015,ZWETBURGH,2678BR,2678BR,DE LIER,10,100.0,100.0,100,100,3x25,3448,100.0,0.0
westland-infra,871687800090000015,ZWETBURGH,2678BS,2678BS,DE LIER,17,100.0,100.0,100,82,3x25,3744,100.0,0.0
westland-infra,871687800090000015,ZWETBURGH,2678BT,2678BT,DE LIER,21,100.0,100.0,100,100,3x25,3379,100.0,0.0
westland-infra,871687800090000015,HOFZICHT,2678BV,2678BV,DE LIER,23,100.0,100.0,100,91,3x25,3258,100.0,0.0
westland-infra,871687800090000015,HOFZICHT,2678BW,2678BW,DE LIER,12,83.33,100.0,100,100,3x25,3570,100.0,0.0
westland-infra,871687800090000015,HOFZICHT,2678BX,2678BX,DE LIER,15,93.33,100.0,100,100,3x25,4638,100.0,0.0
westland-infra,871687800090000015,SWAANDRIFT,2678BZ,2678BZ,DE LIER,18,100.0,100.0,100,100,3x25,3423,100.0,0.0
westland-infra,871687800090000015,MARKENBORGH,2678CA,2678CA,DE LIER,20,95.0,100.0,100,95,3x25,4030,95.0,0.0
westland-infra,871687800090000015,MARKENBORGH,2678CB,2678CB,DE LIER,21,95.24,100.0,100,95,3x25,3505,100.0,0.0
westland-infra,871687800090000015,HOHORST,2678CC,2678CC,DE LIER,16,100.0,100.0,100,94,3x25,3394,93.75,0.0
westland-infra,871687800090000015,HOOFDSTRAAT,2678CE,2678CE,DE LIER,25,96.0,100.0,100,68,3x25,11510,88.0,0.0
westland-infra,871687800090000015,HOOFDSTRAAT,2678CG,2678CG,DE LIER,29,100.0,100.0,100,62,3x25,15163,82.76,0.0
westland-infra,871687800090000015,HOOFDSTRAAT,2678CH,2678CH,DE LIER,27,100.0,100.0,100,67,3x25,7766,100.0,0.0
westland-infra,871687800090000015,HOOFDSTRAAT,2678CJ,2678CJ,DE LIER,19,100.0,100.0,100,95,3x25,6197,94.74,0.0
westland-infra,871687800090000015,HOOFDSTRAAT,2678CK,2678CK,DE LIER,14,100.0,100.0,100,50,3x25,26419,85.71,0.0
westland-infra,871687800090000015,HOOFDSTRAAT,2678CL,2678CL,DE LIER,68,100.0,100.0,100,84,3x25,8278,100.0,0.0
westland-infra,871687800090000015,HOOFDSTRAAT,2678CM,2678CM,DE LIER,11,100.0,100.0,100,45,3x25,15977,100.0,0.0
westland-infra,871687800090000015,ARENT DIRCKSZN VOSSTRAAT,2678CP,2678CP,DE LIER,10,100.0,100.0,100,60,1x35,3641,90.0,0.0
westland-infra,871687800090000015,LIERWEG,2678CS,2678CS,DE LIER,22,100.0,100.0,100,91,3x25,4705,77.27,0.0
westland-infra,871687800090000015,LIERWEG,2678CT,2678CT,DE LIER,18,100.0,100.0,100,56,3x25,11917,100.0,0.0
westland-infra,871687800090000015,LIERWEG,2678CV,2678CV,DE LIER,10,100.0,100.0,100,50,3x25,27308,70.0,0.0
westland-infra,871687800090000015,LIERWEG,2678CW,2678CX,DE LIER,34,91.18,100.0,100,88,3x25,6320,79.41,0.0
westland-infra,871687800090000015,LAAN VAN ADRICHEM,2678CZ,2678CZ,DE LIER,21,100.0,100.0,100,67,3x25,16667,100.0,0.0
westland-infra,871687800090000015,'T PERRON,2678DA,2678DA,DE LIER,11,100.0,100.0,100,100,3x25,5478,100.0,0.0
westland-infra,871687800090000015,'T PERRON,2678DB,2678DC,DE LIER,22,100.0,100.0,100,64,3x25,4426,95.45,0.0
westland-infra,871687800090000015,HOHORST,2678DD,2678DD,DE LIER,28,89.29,100.0,100,96,3x25,4472,100.0,0.0
westland-infra,871687800090000015,KORENMOLEN,2678DE,2678DE,DE LIER,20,95.0,100.0,100,90,1x35,5489,100.0,0.0
westland-infra,871687800090000015,MOLENAARLAAN,2678DG,2678DG,DE LIER,20,95.0,100.0,100,75,3x25,4680,100.0,0.0
westland-infra,871687800090000015,ROSMOLEN,2678DH,2678DH,DE LIER,19,94.74,100.0,100,95,3x25,5238,100.0,0.0
westland-infra,871687800090000015,WATERMOLEN,2678DJ,2678DK,DE LIER,29,82.76,100.0,100,93,3x25,5291,100.0,0.0
westland-infra,871687800090000015,WIPMOLEN,2678DL,2678DM,DE LIER,36,97.22,100.0,100,89,1x35,4899,97.22,0.0
westland-infra,871687800090000015,PARKLAAN,2678DN,2678DN,DE LIER,29,100.0,100.0,100,100,1x35,3612,100.0,0.0
westland-infra,871687800090000015,HEEMWERF,2678DP,2678DP,DE LIER,49,100.0,100.0,100,100,1x35,2516,100.0,0.0
westland-infra,871687800090000015,HEEMWERF,2678DR,2678DR,DE LIER,10,100.0,100.0,100,90,1x35,4124,100.0,0.0
westland-infra,871687800090000015,KNIEKAS,2678DS,2678DS,DE LIER,16,100.0,100.0,100,100,1x35,2174,100.0,0.0
westland-infra,871687800090000015,VENLOKAS,2678DT,2678DT,DE LIER,16,100.0,100.0,100,100,1x35,2367,100.0,0.0
westland-infra,871687800090000015,BREEDKAPPER,2678DV,2678DW,DE LIER,36,94.44,100.0,100,94,1x35,4453,100.0,0.0
westland-infra,871687800090000015,STRIJP,2678DX,2678DX,DE LIER,11,100.0,100.0,100,100,1x35,5772,100.0,0.0
westland-infra,871687800090000015,STRIJP,2678DZ,2678DZ,DE LIER,11,100.0,100.0,100,91,1x35,4979,100.0,0.0
westland-infra,871687800090000015,PRINSES IRENESTRAAT,2678EA,2678EA,DE LIER,41,100.0,100.0,100,90,1x35,2424,100.0,0.0
westland-infra,871687800090000015,PRINSES MARGRIETSTRAAT,2678EC,2678ED,DE LIER,24,91.67,100.0,100,58,3x25,6243,79.17,0.0
