net_manager,purchase_area,street,zipcode_from,zipcode_to,city,num_connections,delivery_perc,perc_of_active_connections,%Defintieve aansl (NRM),type_conn_perc,type_of_connection,annual_consume,annual_consume_lowtarif_perc,smartmeter_perc
westland-infra,871687800090000015,ROZEMOND,2636JK,2636JK,SCHIPLUIDEN,12,91.67,100.0,100,83,1x35,3902,100.0,91.67
westland-infra,871687800090000015,C V ABBENBROEKSTR,2671AA,2671AA,NAALDWIJK,14,100.0,100.0,100,64,1x35,2840,42.86,0.0
westland-infra,871687800090000015,BEATRIX VAN LIESVELDSTR,2671AB,2671AB,NAALDWIJK,14,100.0,100.0,100,57,1x35,3156,42.86,0.0
westland-infra,871687800090000015,BEATRIX VAN LIESVELDSTR,2671AC,2671AC,NAALDWIJK,14,100.0,100.0,100,71,1x35,2224,64.29,7.14
westland-infra,871687800090000015,LAGE WOERD,2671AD,2671AD,NAALDWIJK,12,100.0,100.0,100,58,3x25,2762,91.67,0.0
westland-infra,871687800090000015,LAGE WOERD,2671AE,2671AE,NAALDWIJK,11,100.0,100.0,100,100,3x25,3119,36.36,0.0
westland-infra,871687800090000015,LAGE WOERD,2671AG,2671AG,NAALDWIJK,15,100.0,100.0,100,93,3x25,2346,20.0,6.67
westland-infra,871687800090000015,DUIVENTORENSTRAAT,2671AH,2671AH,NAALDWIJK,17,100.0,100.0,100,82,3x25,5885,70.59,0.0
westland-infra,871687800090000015,DUIVENTORENSTRAAT,2671AJ,2671AJ,NAALDWIJK,17,100.0,100.0,100,100,3x25,3562,70.59,11.76
westland-infra,871687800090000015,DUIVENTORENSTRAAT,2671AK,2671AK,NAALDWIJK,20,100.0,100.0,100,65,3x25,1628,35.0,5.0
westland-infra,871687800090000015,DUIVENTORENSTRAAT,2671AL,2671AL,NAALDWIJK,12,100.0,100.0,100,92,3x25,1201,16.67,8.33
westland-infra,871687800090000015,DUIVENTORENSTRAAT,2671AM,2671AM,NAALDWIJK,18,100.0,100.0,100,83,3x25,2319,38.89,5.56
westland-infra,871687800090000015,DUIVENTORENSTRAAT,2671AN,2671AN,NAALDWIJK,16,100.0,100.0,100,94,3x25,2919,75.0,0.0
westland-infra,871687800090000015,DUIVENTORENSTRAAT,2671AP,2671AP,NAALDWIJK,17,100.0,100.0,100,82,3x25,2831,70.59,5.88
westland-infra,871687800090000015,KLEINE WOERDLAAN,2671AR,2671AS,NAALDWIJK,25,84.0,100.0,100,100,3x25,3707,84.0,28.0
westland-infra,871687800090000015,GERRIT VAN HEEMSKERKSTR,2671AT,2671AT,NAALDWIJK,14,100.0,100.0,100,64,3x25,2470,35.71,0.0
westland-infra,871687800090000015,GERRIT VAN HEEMSKERKSTR,2671AV,2671AV,NAALDWIJK,14,100.0,100.0,100,86,3x25,2398,28.57,0.0
westland-infra,871687800090000015,GERRIT VAN HEEMSKERKSTR,2671AW,2671AW,NAALDWIJK,14,100.0,100.0,100,71,3x25,3125,57.14,7.14
westland-infra,871687800090000015,GERRIT VAN HEEMSKERKSTR,2671AX,2671AX,NAALDWIJK,15,100.0,100.0,100,73,1x35,2685,46.67,6.67
westland-infra,871687800090000015,HERPERT VAN FOREESTSTR,2671AZ,2671BA,NAALDWIJK,19,84.21,100.0,100,79,3x25,3379,78.95,10.53
westland-infra,871687800090000015,HENDRIK VAN NAALDWIJKSTR,2671BB,2671BB,NAALDWIJK,14,92.86,100.0,100,86,3x25,3241,57.14,7.14
westland-infra,871687800090000015,HENDRIK VAN NAALDWIJKSTR,2671BC,2671BC,NAALDWIJK,15,100.0,100.0,100,100,3x25,3084,66.67,0.0
westland-infra,871687800090000015,HENDRIK VAN NAALDWIJKSTR,2671BD,2671BH,NAALDWIJK,34,100.0,100.0,100,74,3x25,3708,64.71,2.94
westland-infra,871687800090000015,SIMON VAN ARKELSTRAAT,2671BJ,2671BL,NAALDWIJK,35,100.0,100.0,100,80,1x35,3051,94.29,8.57
westland-infra,871687800090000015,ERMGAART VAN DER LEKSTR,2671BM,2671BM,NAALDWIJK,11,100.0,100.0,100,100,3x25,5755,81.82,0.0
westland-infra,871687800090000015,AGNES VAN WENDELNESSESTR,2671BN,2671BN,NAALDWIJK,11,100.0,100.0,100,82,3x25,4123,27.27,27.27
westland-infra,871687800090000015,ELISABETH VAN EGMONTSTR,2671BP,2671BP,NAALDWIJK,10,100.0,100.0,100,100,3x25,2858,70.0,20.0
westland-infra,871687800090000015,VAN DER DOORTOGESTRAAT,2671BR,2671BR,NAALDWIJK,19,89.47,100.0,100,63,3x25,2950,94.74,10.53
westland-infra,871687800090000015,VAN DER DOORTOGESTRAAT,2671BS,2671BV,NAALDWIJK,45,95.56,100.0,100,76,3x25,10566,88.89,4.44
westland-infra,871687800090000015,GILDESTRAAT,2671BW,2671BW,NAALDWIJK,13,100.0,100.0,100,62,3x25,24425,100.0,0.0
westland-infra,871687800090000015,AMPERESTRAAT,2671BX,2671CA,NAALDWIJK,20,95.0,100.0,100,80,3x25,5962,60.0,5.0
westland-infra,871687800090000015,KLEINE WOERDLAAN,2671CB,2671CB,NAALDWIJK,10,90.0,100.0,100,100,3x25,2883,90.0,20.0
westland-infra,871687800090000015,KLEINE WOERDLAAN,2671CC,2671CC,NAALDWIJK,10,100.0,100.0,100,100,3x25,3437,90.0,10.0
westland-infra,871687800090000015,VAN LIJNSCHOOTENLAAN,2671CD,2671CD,NAALDWIJK,13,100.0,100.0,100,85,3x25,2079,92.31,0.0
westland-infra,871687800090000015,VAN LIJNSCHOOTENLAAN,2671CE,2671CE,NAALDWIJK,26,100.0,100.0,100,92,3x25,2334,100.0,0.0
westland-infra,871687800090000015,VAN LIJNSCHOOTENLAAN,2671CG,2671CG,NAALDWIJK,16,100.0,100.0,100,94,3x25,1412,100.0,0.0
westland-infra,871687800090000015,VAN LIJNSCHOOTENLAAN,2671CH,2671CH,NAALDWIJK,11,100.0,100.0,100,91,3x25,2550,100.0,0.0
westland-infra,871687800090000015,VAN LIJNSCHOOTENLAAN,2671CJ,2671CJ,NAALDWIJK,13,100.0,100.0,100,92,3x25,1173,100.0,0.0
westland-infra,871687800090000015,GROTE WOERDLAAN,2671CK,2671CL,NAALDWIJK,81,100.0,100.0,100,56,1x35,7989,86.42,1.23
westland-infra,871687800090000015,GROTE WOERDLAAN,2671CM,2671CN,NAALDWIJK,25,100.0,100.0,100,52,3x25,12162,88.0,20.0
westland-infra,871687800090000015,VERBURCHLAAN,2671CP,2671CP,NAALDWIJK,28,100.0,100.0,100,64,3x25,3429,82.14,42.86
westland-infra,871687800090000015,VERSPYCKLAAN,2671CR,2671CR,NAALDWIJK,22,90.91,100.0,100,77,3x25,4079,95.45,9.09
westland-infra,871687800090000015,VERSPYCKLAAN,2671CS,2671CS,NAALDWIJK,60,98.33,100.0,100,90,3x25,4581,81.67,3.33
westland-infra,871687800090000015,INDUSTRIESTRAAT,2671CT,2671CT,NAALDWIJK,45,97.78,100.0,100,53,3x25,22425,91.11,11.11
westland-infra,871687800090000015,SLACHTHUISSTRAAT,2671CV,2671CW,NAALDWIJK,20,95.0,100.0,100,60,3x25,14766,85.0,15.0
westland-infra,871687800090000015,DIJKWEG,2671CX,2671CX,NAALDWIJK,18,94.44,100.0,100,89,3x25,5127,72.22,22.22
westland-infra,871687800090000015,DIJKWEG,2671CZ,2671CZ,NAALDWIJK,18,94.44,100.0,100,100,3x25,4854,83.33,0.0
westland-infra,871687800090000015,BOSLAAN,2671DA,2671DB,NAALDWIJK,55,96.36,100.0,100,84,3x25,9777,92.73,0.0
westland-infra,871687800090000015,BURGEMEESTER ELSENWEG,2671DC,2671DC,NAALDWIJK,15,100.0,100.0,100,60,3x25,6382,86.67,20.0
westland-infra,871687800090000015,OUDE WOERDLAAN,2671DD,2671DG,NAALDWIJK,26,84.62,100.0,100,73,3x25,12339,88.46,15.38
westland-infra,871687800090000015,HOGE WOERD,2671DH,2671DH,NAALDWIJK,14,100.0,100.0,100,79,3x25,7734,85.71,50.0
westland-infra,871687800090000015,NIJVERHEIDSTRAAT,2671DJ,2671DK,NAALDWIJK,25,100.0,100.0,100,84,3x25,6267,84.0,20.0
westland-infra,871687800090000015,MIDDEN WOERD,2671DL,2671DL,NAALDWIJK,30,100.0,100.0,100,97,3x25,9477,86.67,3.33
westland-infra,871687800090000015,HONDSDRAF,2671DM,2671DM,NAALDWIJK,20,90.0,100.0,100,95,3x25,5957,85.0,10.0
westland-infra,871687800090000015,KONINGSVELD,2671DN,2671DR,NAALDWIJK,24,95.83,100.0,100,50,3x25,12013,83.33,25.0
westland-infra,871687800090000015,LANGE BROEKWEG,2671DS,2671DV,NAALDWIJK,21,100.0,100.0,100,71,3x25,10476,85.71,0.0
westland-infra,871687800090000015,LANGE BROEKWEG,2671DW,2671DW,NAALDWIJK,25,80.0,100.0,100,52,3x25,25188,96.0,32.0
westland-infra,871687800090000015,HOGE NOORDWEG,2671DX,2671DX,NAALDWIJK,21,95.24,95.24,100,81,3x25,10030,95.24,0.0
westland-infra,871687800090000015,HOGE NOORDWEG,2671DZ,2671DZ,NAALDWIJK,19,100.0,100.0,100,74,3x25,9780,100.0,10.53
westland-infra,871687800090000015,GEESTWEG,2671EA,2671EA,NAALDWIJK,19,94.74,100.0,100,79,3x25,13110,84.21,10.53
westland-infra,871687800090000015,GEESTWEG,2671EB,2671EB,NAALDWIJK,18,100.0,100.0,100,61,3x25,8142,72.22,16.67
westland-infra,871687800090000015,GEESTWEG,2671EC,2671EC,NAALDWIJK,11,100.0,100.0,100,91,3x25,3775,72.73,9.09
westland-infra,871687800090000015,GEESTWEG,2671ED,2671ED,NAALDWIJK,18,100.0,100.0,100,72,3x25,11887,88.89,5.56
westland-infra,871687800090000015,GEESTWEG,2671EE,2671EE,NAALDWIJK,17,94.12,100.0,100,100,3x25,3124,70.59,11.76
westland-infra,871687800090000015,VAN DER HOEVENSTRAAT,2671EG,2671EG,NAALDWIJK,24,100.0,100.0,100,83,3x25,3946,70.83,45.83
westland-infra,871687800090000015,PRINSES JULIANASTRAAT,2671EH,2671EH,NAALDWIJK,24,100.0,100.0,100,96,3x25,5871,54.17,4.17
westland-infra,871687800090000015,PRINSES JULIANASTRAAT,2671EJ,2671EK,NAALDWIJK,20,100.0,100.0,100,55,3x25,5343,55.0,40.0
westland-infra,871687800090000015,JACOB VAN CAMPENSTRAAT,2671EL,2671EN,NAALDWIJK,22,100.0,100.0,100,86,3x25,2045,54.55,4.55
westland-infra,871687800090000015,VAN DEURSENSTRAAT,2671EP,2671ER,NAALDWIJK,33,100.0,100.0,100,64,3x25,4622,48.48,27.27
westland-infra,871687800090000015,MARTINUS DORPIUSSTRAAT,2671ES,2671EV,NAALDWIJK,23,95.65,100.0,100,48,3x25,15639,86.96,13.04
westland-infra,871687800090000015,MOLENSTRAAT,2671EW,2671EW,NAALDWIJK,17,100.0,100.0,100,71,3x25,18504,88.24,11.76
westland-infra,871687800090000015,MOLENSTRAAT,2671EX,2671EX,NAALDWIJK,18,100.0,94.44,100,56,3x25,21285,100.0,27.78
westland-infra,871687800090000015,MOLENSTRAAT,2671EZ,2671GA,NAALDWIJK,50,100.0,100.0,100,74,3x25,11684,98.0,48.0
westland-infra,871687800090000015,DIJKWEG,2671GB,2671GB,NAALDWIJK,23,100.0,100.0,100,52,3x25,7818,82.61,4.35
westland-infra,871687800090000015,REMBRANDTSTRAAT,2671GC,2671GC,NAALDWIJK,14,100.0,100.0,100,79,3x25,21647,100.0,0.0
westland-infra,871687800090000015,REMBRANDTSTRAAT,2671GD,2671GD,NAALDWIJK,14,100.0,100.0,100,57,3x25,18581,100.0,21.43
westland-infra,871687800090000015,REMBRANDTSTRAAT,2671GE,2671GH,NAALDWIJK,23,100.0,100.0,100,74,3x25,8499,86.96,0.0
westland-infra,871687800090000015,HAVENSTRAAT,2671GJ,2671GJ,NAALDWIJK,18,100.0,100.0,100,72,3x25,4438,50.0,5.56
westland-infra,871687800090000015,SINT MARTINUSSTRAAT,2671GK,2671GK,NAALDWIJK,147,100.0,100.0,100,76,1x35,3247,92.52,0.68
westland-infra,871687800090000015,SINT MARTINUSSTRAAT,2671GM,2671GM,NAALDWIJK,43,97.67,100.0,100,93,3x25,2968,97.67,4.65
westland-infra,871687800090000015,FREDERIK HENDRIKSTRAAT,2671GN,2671GN,NAALDWIJK,17,100.0,100.0,100,76,3x25,4307,82.35,17.65
westland-infra,871687800090000015,FREDERIK HENDRIKSTRAAT,2671GP,2671GP,NAALDWIJK,25,92.0,100.0,100,84,3x25,2801,72.0,8.0
westland-infra,871687800090000015,WILHELMINAPLEIN,2671GR,2671GS,NAALDWIJK,31,100.0,100.0,100,55,3x25,16985,67.74,16.13
westland-infra,871687800090000015,HAVENPLEIN,2671GT,2671GX,NAALDWIJK,36,97.22,100.0,100,50,3x25,11043,72.22,8.33
westland-infra,871687800090000015,KERKSTRAAT,2671HC,2671HC,NAALDWIJK,17,100.0,100.0,100,76,3x25,3091,64.71,0.0
westland-infra,871687800090000015,KERKLAAN,2671HD,2671HE,NAALDWIJK,20,100.0,100.0,100,60,1x35,4986,75.0,0.0
westland-infra,871687800090000015,ANGULARIUSSTRAAT,2671HG,2671HJ,NAALDWIJK,42,97.62,100.0,100,93,3x25,2392,38.1,7.14
westland-infra,871687800090000015,STOKDIJKHOF,2671HK,2671HK,NAALDWIJK,14,100.0,100.0,100,100,3x25,1490,14.29,0.0
westland-infra,871687800090000015,RENTMEESTER,2671HL,2671HL,NAALDWIJK,37,100.0,100.0,100,95,3x25,5641,83.78,8.11
westland-infra,871687800090000015,BALJUW,2671HM,2671HM,NAALDWIJK,32,90.63,100.0,100,88,3x25,5580,93.75,12.5
westland-infra,871687800090000015,SCHEPEN,2671HN,2671HN,NAALDWIJK,58,94.83,100.0,100,93,3x25,4223,93.1,12.07
westland-infra,871687800090000015,VAN TIJNPLEIN,2671HP,2671HP,NAALDWIJK,26,100.0,100.0,100,85,3x25,2321,38.46,34.62
westland-infra,871687800090000015,WILLEM DE SITTERSTRAAT,2671HR,2671HS,NAALDWIJK,30,100.0,100.0,100,80,3x25,6342,96.67,0.0
westland-infra,871687800090000015,SECRETARIS VERHOEFFWEG,2671HT,2671HT,NAALDWIJK,156,100.0,100.0,100,56,3x25,4285,96.79,1.28
westland-infra,871687800090000015,SIMON V SLINGERLANDTSTR,2671HV,2671HV,NAALDWIJK,12,91.67,100.0,100,75,1x35,2048,100.0,8.33
westland-infra,871687800090000015,WANTSNIJDERPLAATS,2671HW,2671HZ,NAALDWIJK,29,100.0,100.0,100,55,3x25,22100,100.0,6.9
westland-infra,871687800090000015,HERENSTRAAT,2671JA,2671JC,NAALDWIJK,88,100.0,100.0,100,76,3x25,5260,70.45,26.14
westland-infra,871687800090000015,PATIJNENBURG,2671JD,2671JG,NAALDWIJK,23,100.0,100.0,100,65,3x25,11027,91.3,17.39
westland-infra,871687800090000015,PRINS HENDRIKSTRAAT,2671JH,2671JH,NAALDWIJK,33,100.0,100.0,100,85,3x25,7520,96.97,6.06
westland-infra,871687800090000015,'S-GRAVENZANDSEWEG,2671JJ,2671JJ,NAALDWIJK,13,100.0,100.0,100,85,3x25,5053,100.0,0.0
westland-infra,871687800090000015,'S-GRAVENZANDSEWEG,2671JK,2671JK,NAALDWIJK,26,92.31,100.0,100,73,3x25,5041,80.77,23.08
westland-infra,871687800090000015,'S-GRAVENZANDSEWEG,2671JL,2671JL,NAALDWIJK,13,100.0,100.0,100,69,3x25,4277,76.92,7.69
westland-infra,871687800090000015,'S-GRAVENZANDSEWEG,2671JM,2671JM,NAALDWIJK,15,100.0,100.0,100,87,3x25,3432,73.33,6.67
westland-infra,871687800090000015,'S-GRAVENZANDSEWEG,2671JN,2671JP,NAALDWIJK,27,96.3,100.0,100,81,3x25,6063,74.07,14.81
westland-infra,871687800090000015,'S-GRAVENZANDSEWEG,2671JR,2671JR,NAALDWIJK,20,100.0,100.0,100,95,3x25,4551,70.0,15.0
westland-infra,871687800090000015,KONINGSTRAAT,2671JS,2671JT,NAALDWIJK,27,96.3,100.0,100,93,3x25,4975,92.59,3.7
westland-infra,871687800090000015,KONINGSTRAAT,2671JV,2671JV,NAALDWIJK,28,96.43,100.0,100,89,3x25,3667,92.86,3.57
westland-infra,871687800090000015,POTTERSLAAN,2671JW,2671JZ,NAALDWIJK,26,100.0,100.0,100,92,3x25,4812,84.62,15.38
westland-infra,871687800090000015,GERBERALAAN,2671KA,2671KA,NAALDWIJK,21,100.0,100.0,100,90,3x25,2474,95.24,0.0
westland-infra,871687800090000015,GERBERALAAN,2671KB,2671KB,NAALDWIJK,21,100.0,100.0,100,90,3x25,2444,80.95,4.76
westland-infra,871687800090000015,GERBERALAAN,2671KC,2671KC,NAALDWIJK,22,100.0,100.0,100,86,3x25,2118,81.82,0.0
westland-infra,871687800090000015,GERBERALAAN,2671KD,2671KD,NAALDWIJK,19,100.0,100.0,100,89,3x25,3626,89.47,5.26
westland-infra,871687800090000015,GERBERALAAN,2671KE,2671KE,NAALDWIJK,23,100.0,100.0,100,78,3x25,3376,86.96,0.0
westland-infra,871687800090000015,ANJERLAAN,2671KG,2671KH,NAALDWIJK,23,100.0,100.0,100,87,3x25,3170,100.0,0.0
westland-infra,871687800090000015,ANJERLAAN,2671KJ,2671KJ,NAALDWIJK,26,100.0,100.0,100,96,3x25,5520,92.31,0.0
westland-infra,871687800090000015,ROZENSTRAAT,2671KK,2671KK,NAALDWIJK,10,100.0,100.0,100,80,1x35,4562,70.0,0.0
westland-infra,871687800090000015,LELIESTRAAT,2671KL,2671KL,NAALDWIJK,15,100.0,100.0,100,93,3x25,3564,80.0,6.67
westland-infra,871687800090000015,LELIESTRAAT,2671KM,2671KM,NAALDWIJK,25,100.0,100.0,100,88,3x25,2764,92.0,0.0
westland-infra,871687800090000015,LELIESTRAAT,2671KN,2671KN,NAALDWIJK,27,100.0,100.0,100,89,3x25,2523,100.0,7.41
westland-infra,871687800090000015,LELIESTRAAT,2671KP,2671KP,NAALDWIJK,23,100.0,100.0,100,96,3x25,2032,95.65,4.35
westland-infra,871687800090000015,CHRYSANTENSTRAAT,2671KR,2671KR,NAALDWIJK,14,100.0,100.0,100,93,1x35,3066,50.0,7.14
westland-infra,871687800090000015,FRESIASTRAAT,2671KS,2671KS,NAALDWIJK,19,100.0,100.0,100,89,3x25,4063,84.21,15.79
westland-infra,871687800090000015,KRUISBROEKWEG,2671KT,2671KV,NAALDWIJK,18,100.0,100.0,100,78,3x25,3327,44.44,16.67
westland-infra,871687800090000015,PERENSTRAAT,2671KW,2671KW,NAALDWIJK,18,100.0,100.0,100,100,3x25,2494,27.78,0.0
westland-infra,871687800090000015,PERENSTRAAT,2671KX,2671KX,NAALDWIJK,20,100.0,100.0,100,100,3x25,3018,55.0,5.0
westland-infra,871687800090000015,MELOENSTRAAT,2671KZ,2671KZ,NAALDWIJK,14,100.0,100.0,100,64,3x25,2840,42.86,0.0
westland-infra,871687800090000015,MELOENSTRAAT,2671LA,2671LA,NAALDWIJK,23,100.0,100.0,100,57,1x35,1926,47.83,17.39
westland-infra,871687800090000015,APPELSTRAAT,2671LB,2671LB,NAALDWIJK,14,100.0,100.0,100,93,3x25,2170,35.71,0.0
westland-infra,871687800090000015,APPELSTRAAT,2671LC,2671LC,NAALDWIJK,14,100.0,100.0,100,71,3x25,2472,57.14,0.0
westland-infra,871687800090000015,RIJNSBURGERWEG,2671LD,2671LD,NAALDWIJK,27,88.89,100.0,100,78,3x25,7133,96.3,7.41
westland-infra,871687800090000015,BAAKWONING,2671LE,2671LE,NAALDWIJK,26,96.15,100.0,100,77,3x25,13953,92.31,0.0
westland-infra,871687800090000015,MONSTERSEPAD,2671LG,2671LG,NAALDWIJK,24,100.0,100.0,100,63,3x25,29961,87.5,4.17
westland-infra,871687800090000015,DE KORENBLOEM,2671LH,2671LH,NAALDWIJK,15,93.33,100.0,100,100,3x25,3924,100.0,6.67
westland-infra,871687800090000015,HOGE GEEST,2671LJ,2671LK,NAALDWIJK,38,94.74,100.0,100,82,3x25,8113,89.47,13.16
westland-infra,871687800090000015,ZWARTENDIJK,2671LL,2671LL,NAALDWIJK,32,96.88,100.0,100,50,3x25,10119,90.63,15.63
westland-infra,871687800090000015,ZUIDGEESTLAAN,2671LM,2671LN,NAALDWIJK,17,82.35,100.0,100,76,3x25,11466,82.35,11.76
westland-infra,871687800090000015,GROTE ACHTERWEG,2671LP,2671LP,NAALDWIJK,10,90.0,90.0,100,60,3x25,25343,100.0,10.0
westland-infra,871687800090000015,GROTE ACHTERWEG,2671LR,2671LR,NAALDWIJK,26,96.15,100.0,100,73,3x25,12792,92.31,7.69
westland-infra,871687800090000015,KLEINE ACHTERWEG,2671LS,2671LS,NAALDWIJK,18,94.44,100.0,100,72,3x25,13226,100.0,11.11
westland-infra,871687800090000015,KLEINE ACHTERWEG,2671LT,2671LT,NAALDWIJK,27,92.59,100.0,100,78,3x25,12406,96.3,11.11
westland-infra,871687800090000015,KLEINE ACHTERWEG,2671LV,2671LV,NAALDWIJK,19,100.0,100.0,100,58,3x25,33955,94.74,5.26
westland-infra,871687800090000015,OPSTALWEG,2671LW,2671LW,NAALDWIJK,26,96.15,100.0,100,69,3x25,11141,92.31,7.69
westland-infra,871687800090000015,OPSTALWEG,2671LX,2671LX,NAALDWIJK,26,92.31,100.0,100,58,3x25,11399,84.62,11.54
westland-infra,871687800090000015,BOOMGAARDSPAD,2671LZ,2671MB,NAALDWIJK,26,100.0,100.0,100,73,3x25,5343,69.23,7.69
westland-infra,871687800090000015,GEESTWEG,2671MC,2671MC,NAALDWIJK,27,92.59,100.0,100,89,3x25,6307,88.89,18.52
westland-infra,871687800090000015,PIJLE TUINENWEG,2671MD,2671MG,NAALDWIJK,35,97.14,100.0,100,89,3x25,5810,88.57,8.57
westland-infra,871687800090000015,ZUIDEINDE,2671MH,2671MJ,NAALDWIJK,32,100.0,100.0,100,75,3x25,12456,84.38,12.5
westland-infra,871687800090000015,ZUIDWEG,2671MN,2671MN,NAALDWIJK,22,100.0,100.0,100,55,3x25,5824,68.18,13.64
westland-infra,871687800090000015,ZUIDWEG,2671MP,2671MP,NAALDWIJK,13,76.92,100.0,100,77,3x25,6914,84.62,46.15
westland-infra,871687800090000015,GALGEWEG,2671MR,2671MS,NAALDWIJK,19,84.21,100.0,100,84,3x25,4480,68.42,21.05
westland-infra,871687800090000015,GALGEWEG,2671MT,2671MT,NAALDWIJK,18,100.0,100.0,100,72,3x25,7386,83.33,11.11
westland-infra,871687800090000015,GALGEPAD,2671MV,2671MX,NAALDWIJK,14,100.0,100.0,100,71,3x25,5274,100.0,14.29
westland-infra,871687800090000015,SINT JORISPAD,2671MZ,2671MZ,NAALDWIJK,14,100.0,100.0,100,71,3x25,13321,78.57,0.0
westland-infra,871687800090000015,SINT JORISPAD,2671NA,2671NA,NAALDWIJK,18,88.89,100.0,100,72,3x25,9687,83.33,11.11
westland-infra,871687800090000015,ORANJESLUISWEG,2671NB,2671NB,NAALDWIJK,19,100.0,100.0,100,53,3x25,11295,78.95,21.05
westland-infra,871687800090000015,VLIETWEG,2671NC,2671ND,NAALDWIJK,22,86.36,100.0,100,100,3x25,6335,90.91,22.73
westland-infra,871687800090000015,MONNIKENLAAN,2671NE,2671NE,NAALDWIJK,10,100.0,100.0,100,70,3x25,15810,80.0,10.0
westland-infra,871687800090000015,MONNIKENLAAN,2671NG,2671NG,NAALDWIJK,11,72.73,100.0,100,64,3x25,4380,90.91,18.18
westland-infra,871687800090000015,POPULIER,2671NH,2671NH,NAALDWIJK,35,100.0,100.0,100,66,1x35,3287,94.29,2.86
westland-infra,871687800090000015,KAMPERFOELIE,2671NJ,2671NJ,NAALDWIJK,24,91.67,100.0,100,83,3x25,3713,70.83,12.5
westland-infra,871687800090000015,KAMPERFOELIE,2671NK,2671NL,NAALDWIJK,25,96.0,100.0,100,96,3x25,3581,80.0,8.0
westland-infra,871687800090000015,VUURDOORN,2671NM,2671NM,NAALDWIJK,36,88.89,100.0,100,86,3x25,3862,83.33,8.33
westland-infra,871687800090000015,OLEANDER,2671NN,2671NN,NAALDWIJK,14,92.86,100.0,100,100,3x25,3724,85.71,21.43
westland-infra,871687800090000015,OLEANDER,2671NP,2671NP,NAALDWIJK,31,100.0,100.0,100,94,3x25,3933,67.74,3.23
westland-infra,871687800090000015,JASMIJN,2671NR,2671NR,NAALDWIJK,15,93.33,100.0,100,93,3x25,3109,86.67,6.67
westland-infra,871687800090000015,LIJSTERBES,2671NS,2671NS,NAALDWIJK,19,100.0,100.0,100,95,3x25,3318,78.95,21.05
westland-infra,871687800090000015,BERBERIS,2671NT,2671NT,NAALDWIJK,12,100.0,100.0,100,100,3x25,3967,58.33,8.33
westland-infra,871687800090000015,LEVERKRUID,2671NV,2671NV,NAALDWIJK,10,80.0,100.0,100,90,3x25,3865,100.0,80.0
westland-infra,871687800090000015,MAGNOLIA,2671NW,2671NW,NAALDWIJK,25,92.0,100.0,100,96,3x25,4457,100.0,8.0
westland-infra,871687800090000015,DE TUINEN,2671NX,2671NX,NAALDWIJK,43,100.0,100.0,100,53,3x50,26591,93.02,11.63
westland-infra,871687800090000015,DE HOGE BOMEN,2671NZ,2671PA,NAALDWIJK,57,100.0,94.74,100,84,3x25,3774,96.49,5.26
westland-infra,871687800090000015,COTTIERSTRAAT,2671PB,2671PC,NAALDWIJK,17,100.0,100.0,100,88,3x25,3531,76.47,11.76
westland-infra,871687800090000015,HAZELAAR,2671PD,2671PD,NAALDWIJK,13,100.0,100.0,100,85,3x25,3185,92.31,0.0
westland-infra,871687800090000015,HAZELAAR,2671PE,2671PE,NAALDWIJK,14,100.0,100.0,100,93,3x25,4018,50.0,0.0
westland-infra,871687800090000015,GOUDENREGEN,2671PG,2671PG,NAALDWIJK,15,100.0,100.0,100,93,3x25,3797,73.33,20.0
westland-infra,871687800090000015,GOUDENREGEN,2671PH,2671PH,NAALDWIJK,15,93.33,100.0,100,80,3x25,3503,60.0,13.33
westland-infra,871687800090000015,LINDE,2671PJ,2671PJ,NAALDWIJK,24,91.67,100.0,100,96,3x25,3499,66.67,8.33
westland-infra,871687800090000015,LINDE,2671PK,2671PK,NAALDWIJK,19,100.0,100.0,100,89,3x25,2901,73.68,5.26
westland-infra,871687800090000015,LINDE,2671PL,2671PL,NAALDWIJK,16,100.0,100.0,100,100,3x25,1904,75.0,0.0
westland-infra,871687800090000015,MEIDOORN,2671PM,2671PM,NAALDWIJK,24,100.0,100.0,100,100,3x25,3738,70.83,0.0
westland-infra,871687800090000015,MEIDOORN,2671PN,2671PN,NAALDWIJK,22,100.0,100.0,100,95,3x25,3847,81.82,0.0
westland-infra,871687800090000015,ESDOORN,2671PP,2671PP,NAALDWIJK,16,100.0,100.0,100,75,3x25,3556,68.75,12.5
westland-infra,871687800090000015,ESDOORN,2671PR,2671PR,NAALDWIJK,15,100.0,93.33,100,87,3x25,3021,60.0,6.67
westland-infra,871687800090000015,ESDOORN,2671PS,2671PS,NAALDWIJK,24,100.0,100.0,100,88,3x25,3133,50.0,0.0
westland-infra,871687800090000015,ESDOORN,2671PT,2671PT,NAALDWIJK,19,100.0,100.0,100,79,3x25,3694,47.37,0.0
westland-infra,871687800090000015,ESDOORN,2671PV,2671PV,NAALDWIJK,17,100.0,100.0,100,88,3x25,3041,47.06,0.0
westland-infra,871687800090000015,ROBINIA,2671PW,2671PW,NAALDWIJK,13,100.0,100.0,100,100,3x25,3087,61.54,7.69
westland-infra,871687800090000015,PLATAAN,2671PX,2671PX,NAALDWIJK,18,94.44,100.0,100,94,3x25,4024,55.56,5.56
westland-infra,871687800090000015,PLATAAN,2671PZ,2671PZ,NAALDWIJK,18,100.0,100.0,100,100,3x25,3000,50.0,5.56
